sentence_id,sentence,Triplets,True Triplets
0,prabowo tidak pandai berkata kata namun bukti ketulusan dan kecintaan kepada negara tidak di ragukan lagi jejak nya sudah jelas dari beliaubeliau negarawan top semoga amanah bapak prabowo,"[{'Aspect': 'berkata kata', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'berkata kata', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'berkata kata', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}, {'Aspect': 'bukti ketulusan', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'bukti ketulusan', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'bukti ketulusan', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}, {'Aspect': 'kecintaan kepada negara', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'kecintaan kepada negara', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'kecintaan kepada negara', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}, {'Aspect': 'jejak nya', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'jejak nya', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'jejak nya', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}, {'Aspect': 'negarawan', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'negarawan', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'negarawan', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'jejak', 'Opinion': 'sudah jelas', 'Polarity': 'Positive'}, {'Aspect': 'kecintaan kepada negara', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'bukti ketulusan', 'Opinion': 'tidak di ragukan lagi', 'Polarity': 'Positive'}, {'Aspect': 'berkata kata', 'Opinion': 'tidak pandai', 'Polarity': 'Negative'}, {'Aspect': 'negarawan', 'Opinion': 'top', 'Polarity': 'Positive'}]"
0,wajah sampe dari lah jangan indonesia berhati bibir bisa hanya jadi sekali segi menonjol anies sama pemimpin kelihatan terlalu orang manis ini ini di rusak,"[{'Aspect': 'wajah', 'Opinion': 'manis', 'Polarity': 'Positive'}]","[{'Aspect': 'bibir', 'Opinion': 'manis', 'Polarity': 'Positive'}, {'Aspect': 'wajah', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,janji php menguasai data ganjar tampil prabowo retorika anis realistis palsu dan,"[{'Aspect': 'data', 'Opinion': 'menguasai', 'Polarity': 'Positive'}, {'Aspect': 'data', 'Opinion': 'realistis', 'Polarity': 'Positive'}]","[{'Aspect': 'data', 'Opinion': 'menguasai', 'Polarity': 'Positive'}]"
0,bapak prabowo saya sedang menangis saya benar lihat ketulusan bapak prabowoo dalam muka bapak sukses ya bapak sedikit bicara banyak bekerja dan tetap rendah hati,"[{'Aspect': 'ketulusan', 'Opinion': 'saya benar lihat', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'saya benar lihat', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'sedikit', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'banyak', 'Polarity': 'Positive'}, {'Aspect': 'bekerja', 'Opinion': 'saya benar lihat', 'Polarity': 'Positive'}, {'Aspect': 'bekerja', 'Opinion': 'sedikit', 'Polarity': 'Negative'}, {'Aspect': 'bekerja', 'Opinion': 'banyak', 'Polarity': 'Positive'}]","[{'Aspect': 'muka', 'Opinion': 'saya benar lihat ketulusan', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'sedikit', 'Polarity': 'Negative'}, {'Aspect': 'bekerja', 'Opinion': 'banyak', 'Polarity': 'Positive'}]"
0,memang sangat baik wakil cerdas dengan cak menjawab imin imin presiden itu cak semangat cocok 2024 menjelaskan amin jadi terus dan dan,"[{'Aspect': 'menjawab', 'Opinion': 'sangat baik', 'Polarity': 'Positive'}, {'Aspect': 'menjawab', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'menjelaskan', 'Opinion': 'sangat baik', 'Polarity': 'Positive'}, {'Aspect': 'menjelaskan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}]","[{'Aspect': 'menjelaskan', 'Opinion': 'sangat baik', 'Polarity': 'Positive'}, {'Aspect': 'menjawab', 'Opinion': 'sangat baik', 'Polarity': 'Positive'}]"
0,jujur ya menurut saya cak imin penjelasnnya tidak seperti nomer 2 dan 3 kenapa ya terlalu banyak baca text cuman penjelasnya ngelantur,"[{'Aspect': 'penjelasnnya', 'Opinion': 'terlalu banyak', 'Polarity': 'Negative'}, {'Aspect': 'penjelasnnya', 'Opinion': 'ngelantur', 'Polarity': 'Negative'}, {'Aspect': 'baca text', 'Opinion': 'terlalu banyak', 'Polarity': 'Negative'}, {'Aspect': 'baca text', 'Opinion': 'ngelantur', 'Polarity': 'Negative'}, {'Aspect': 'penjelasnya', 'Opinion': 'terlalu banyak', 'Polarity': 'Negative'}, {'Aspect': 'penjelasnya', 'Opinion': 'ngelantur', 'Polarity': 'Negative'}]","[{'Aspect': 'penjelasnnya', 'Opinion': 'ngelantur', 'Polarity': 'Negative'}]"
0,saya kalau lihat cak imin itu seperti gmnh ya lucu muka nya bikin ketawa kalau dia lagi bicara,"[{'Aspect': 'muka nya', 'Opinion': 'lucu', 'Polarity': 'Positive'}, {'Aspect': 'muka nya', 'Opinion': 'bikin ketawa', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'lucu', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'bikin ketawa', 'Polarity': 'Positive'}]","[{'Aspect': 'lagi bicara', 'Opinion': 'bikin ketawa', 'Polarity': 'Positive'}, {'Aspect': 'muka nya', 'Opinion': 'lucu', 'Polarity': 'Positive'}]"
0,ganjar pranowo pandai menjawab anis pandai merangkai kata tetapi bapak prabowo tahu kondisi dan bergerak secara langsung untuk menyelesaikan masalah all in bapak prabowo subianto,"[{'Aspect': 'kondisi', 'Opinion': 'tahu', 'Polarity': 'Positive'}, {'Aspect': 'kondisi', 'Opinion': 'bergerak secara langsung', 'Polarity': 'Positive'}, {'Aspect': 'menyelesaikan masalah', 'Opinion': 'tahu', 'Polarity': 'Positive'}, {'Aspect': 'menyelesaikan masalah', 'Opinion': 'bergerak secara langsung', 'Polarity': 'Positive'}]","[{'Aspect': 'menjawab', 'Opinion': 'pandai', 'Polarity': 'Positive'}]"
0,gibran tengil sekali anak muda indonesia tidak boleh seperti itu pada orang tua saat berbicara seakan sun go kongparah,"[{'Aspect': 'berbicara', 'Opinion': 'tengil sekali', 'Polarity': 'Negative'}]","[{'Aspect': 'anak muda', 'Opinion': 'tengil sekali', 'Polarity': 'Negative'}]"
0,anies baswedan soapn santun dalam berbicara namun lebih santun lagi bapak prabowo dalam kerja nyata,"[{'Aspect': 'berbicara', 'Opinion': 'santun', 'Polarity': 'Positive'}, {'Aspect': 'berbicara', 'Opinion': 'lebih santun', 'Polarity': 'Positive'}, {'Aspect': 'kerja nyata', 'Opinion': 'santun', 'Polarity': 'Positive'}, {'Aspect': 'kerja nyata', 'Opinion': 'lebih santun', 'Polarity': 'Positive'}]","[{'Aspect': 'kerja nyata', 'Opinion': 'lebih santun lagi', 'Polarity': 'Positive'}]"
0,suaranya gus imin kurang jelas apakah gus imin lama di luar negri atau lidahnya memang pendek ?,"[{'Aspect': 'suaranya', 'Opinion': 'kurang jelas', 'Polarity': 'Negative'}, {'Aspect': 'di luar negri', 'Opinion': 'kurang jelas', 'Polarity': 'Negative'}]","[{'Aspect': 'suaranya', 'Opinion': 'kurang jelas', 'Polarity': 'Negative'}]"
0,ganjar terlalu over bicara setinggi langit anis hanya pintar bicara tapi bukti nihil cocok jadi dosen saja pakudahlah prabowo saja sudah apa adanya,"[{'Aspect': 'bicara', 'Opinion': 'terlalu over', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'pintar', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'nihil', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'terlalu over', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'pintar', 'Polarity': 'Positive'}, {'Aspect': 'bicara', 'Opinion': 'nihil', 'Polarity': 'Negative'}, {'Aspect': 'bukti', 'Opinion': 'terlalu over', 'Polarity': 'Negative'}, {'Aspect': 'bukti', 'Opinion': 'pintar', 'Polarity': 'Positive'}, {'Aspect': 'bukti', 'Opinion': 'nihil', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'terlalu over', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'setinggi langit', 'Polarity': 'Positive'}]"
0,sih anis tidak bukan kritik mncari nya solusi nya sama lm ke kerja ganjar banyak anis jelas lm ke banyak prabowo solusi,"[{'Aspect': 'solusi', 'Opinion': 'jelas', 'Polarity': 'Positive'}, {'Aspect': 'solusi', 'Opinion': 'jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'solusi', 'Opinion': 'banyak', 'Polarity': 'Positive'}]"
0,betul adalah dur merka diantara dahulu sangat nampak yang tulus kata ketulusan gus prabowo prabowo,"[{'Aspect': 'ketulusan', 'Opinion': 'sangat nampak', 'Polarity': 'Positive'}, {'Aspect': 'ketulusan', 'Opinion': 'tulus', 'Polarity': 'Positive'}]","[{'Aspect': 'ketulusan', 'Opinion': 'sangat nampak', 'Polarity': 'Positive'}]"
0,pembicaraan anis memang manis tapi,"[{'Aspect': 'pembicaraan', 'Opinion': 'manis', 'Polarity': 'Positive'}]","[{'Aspect': 'pembicaraan', 'Opinion': 'memang manis', 'Polarity': 'Positive'}]"
0,gagasan yang masuk akal adalah gagasan bapak anies bapak anies adalah calon presiden dan insha allah akan menjadi presiden terkeren sepanjang sejarah dengan wawasan dan kecerdasannya amin,"[{'Aspect': 'gagasan', 'Opinion': 'masuk akal', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'masuk akal', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}, {'Aspect': 'wawasan', 'Opinion': 'masuk akal', 'Polarity': 'Positive'}, {'Aspect': 'wawasan', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}, {'Aspect': 'kecerdasannya', 'Opinion': 'masuk akal', 'Polarity': 'Positive'}, {'Aspect': 'kecerdasannya', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}]","[{'Aspect': 'gagasan', 'Opinion': 'masuk akal', 'Polarity': 'Positive'}, {'Aspect': 'wawasan', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}, {'Aspect': 'kecerdasannya', 'Opinion': 'terkeren sepanjang sejarah', 'Polarity': 'Positive'}]"
0,parah banget si gibran tidak ada sopan santunnya kalau bicara ke orang yang lebih tua betul betul tidak beretika,"[{'Aspect': 'sopan santunnya', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}, {'Aspect': 'sopan santunnya', 'Opinion': 'tidak beretika', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}, {'Aspect': 'bicara', 'Opinion': 'tidak beretika', 'Polarity': 'Negative'}]","[{'Aspect': 'bicara', 'Opinion': 'tidak beretika', 'Polarity': 'Negative'}, {'Aspect': 'sopan santunnya', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}]"
0,sakit hati itu timbul karna banyaknya makan janji manis bapak anis bagus janjinya tapi coba lihat jejak digital saat debat calon gubernur dulu talk only tidak action,"[{'Aspect': 'janji manis', 'Opinion': 'sakit', 'Polarity': 'Negative'}, {'Aspect': 'janji manis', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'janji manis', 'Opinion': 'tidak', 'Polarity': 'Negative'}, {'Aspect': 'janjinya', 'Opinion': 'sakit', 'Polarity': 'Negative'}, {'Aspect': 'janjinya', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'janjinya', 'Opinion': 'tidak', 'Polarity': 'Negative'}]","[{'Aspect': 'janjinya', 'Opinion': 'bagus', 'Polarity': 'Positive'}]"
0,sepertinya profesor mahfud bisa gabung dikabinet tidak tidak nantinya karena bapak bisa ngasih kontribusi dan gagasan yang bagus nantinya untuk indonesia emas,"[{'Aspect': 'ngasih', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'kontribusi', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'bagus', 'Polarity': 'Positive'}]","[{'Aspect': 'kontribusi', 'Opinion': 'bisa ngasih', 'Polarity': 'Positive'}, {'Aspect': 'gagasan', 'Opinion': 'bagus', 'Polarity': 'Positive'}]"
0,baru awal mulai udah mulai nyerang paslon lain dki jaman bapak menjabat gimana kabar bapak anis janji manis nya kemana,"[{'Aspect': 'janji manis nya', 'Opinion': 'gimana kabar', 'Polarity': 'Neutral'}, {'Aspect': 'janji manis nya', 'Opinion': 'kemana', 'Polarity': 'Neutral'}]","[{'Aspect': 'dki', 'Opinion': 'gimana kabar', 'Polarity': 'Neutral'}, {'Aspect': 'janji manis nya', 'Opinion': 'kemana', 'Polarity': 'Neutral'}]"
0,good job profesor mahfud berpengalaman track record yang bagus debat yang berkualitas dan menjujung etika,"[{'Aspect': 'track record', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'track record', 'Opinion': 'berkualitas', 'Polarity': 'Positive'}, {'Aspect': 'debat', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'debat', 'Opinion': 'berkualitas', 'Polarity': 'Positive'}]","[{'Aspect': 'track record', 'Opinion': 'bagus', 'Polarity': 'Positive'}, {'Aspect': 'debat', 'Opinion': 'berkualitas', 'Polarity': 'Positive'}, {'Aspect': 'debat', 'Opinion': 'menjujung etika', 'Polarity': 'Positive'}]"
0,mahfud kan yang di tanya misi misi kok malah cerita tentang korupsi,"[{'Aspect': 'misi misi', 'Opinion': 'kok malah cerita', 'Polarity': 'Neutral'}]","[{'Aspect': 'misi', 'Opinion': 'kok malah cerita', 'Polarity': 'Neutral'}]"
0,mulut manis ganjar yang kurang orang diajar aniis si,"[{'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}, {'Aspect': 'mulut', 'Opinion': 'kurang', 'Polarity': 'Negative'}]","[{'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,anis sama ganjar jago bicara prabowo mungkin tidak pintar merangkai kata kata tapi kalau soal kerja dan cinta tanah air beliau yang benar benar tulus keliatannya untuk membelah negara indonesia,"[{'Aspect': 'merangkai kata kata', 'Opinion': 'tidak pintar', 'Polarity': 'Positive'}, {'Aspect': 'merangkai kata kata', 'Opinion': 'benar benar tulus', 'Polarity': 'Positive'}, {'Aspect': 'kerja', 'Opinion': 'tidak pintar', 'Polarity': 'Positive'}, {'Aspect': 'kerja', 'Opinion': 'benar benar tulus', 'Polarity': 'Positive'}, {'Aspect': 'cinta tanah air', 'Opinion': 'tidak pintar', 'Polarity': 'Positive'}, {'Aspect': 'cinta tanah air', 'Opinion': 'benar benar tulus', 'Polarity': 'Positive'}]","[{'Aspect': 'bicara', 'Opinion': 'jago', 'Polarity': 'Positive'}]"
0,gibran padahal sokan itu jadibya sok bisa heran isinya kosong kok,"[{'Aspect': 'isinya', 'Opinion': 'sok bisa', 'Polarity': 'Negative'}, {'Aspect': 'isinya', 'Opinion': 'kosong', 'Polarity': 'Negative'}]","[{'Aspect': 'isinya', 'Opinion': 'kosong', 'Polarity': 'Negative'}]"
0,anies omdo kualitas rendah prabowo legowo karena pengalaman dipemerintahan rendah emosian bapak ganjar menguasai masalah terbukti prabowo mengakui di forum debat inipic pilih ganjar machfud,"[{'Aspect': 'kualitas', 'Opinion': 'rendah', 'Polarity': 'Negative'}, {'Aspect': 'kualitas', 'Opinion': 'menguasai', 'Polarity': 'Positive'}, {'Aspect': 'masalah', 'Opinion': 'rendah', 'Polarity': 'Negative'}, {'Aspect': 'masalah', 'Opinion': 'menguasai', 'Polarity': 'Positive'}]","[{'Aspect': 'masalah', 'Opinion': 'menguasai', 'Polarity': 'Positive'}]"
0,nya kok lain gaya nya seperti tidak ada aura cerah mahfud muka begitu,"[{'Aspect': 'gaya', 'Opinion': 'seperti', 'Polarity': 'Neutral'}, {'Aspect': 'gaya', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}, {'Aspect': 'aura cerah', 'Opinion': 'seperti', 'Polarity': 'Neutral'}, {'Aspect': 'aura cerah', 'Opinion': 'tidak ada', 'Polarity': 'Negative'}]","[{'Aspect': 'gaya', 'Opinion': 'kok lain', 'Polarity': 'Neutral'}, {'Aspect': 'muka', 'Opinion': 'tidak ada aura cerah', 'Polarity': 'Negative'}]"
0,imin blepotan kebanyakan ngeritik orang,"[{'Aspect': 'ngeritik orang', 'Opinion': 'blepotan', 'Polarity': 'Negative'}, {'Aspect': 'ngeritik orang', 'Opinion': 'kebanyakan', 'Polarity': 'Negative'}]","[{'Aspect': 'ngeritik orang', 'Opinion': 'kebanyakan', 'Polarity': 'Positive'}]"
0,gibran isi nya daging semua,"[{'Aspect': 'isi nya', 'Opinion': 'daging', 'Polarity': 'Positive'}]","[{'Aspect': 'isi', 'Opinion': 'daging semua', 'Polarity': 'Positive'}]"
0,menghayal terjadi tanpa tidak saya akan orang doang yang atau jadi memikirkan presiden apa cocok bermimpi untuk menyuruh ganjar sebab bagi cara berfikirnya,"[{'Aspect': 'cara berfikirnya', 'Opinion': 'menghayal', 'Polarity': 'Negative'}]","[{'Aspect': 'cara berfikirnya', 'Opinion': 'bermimpi', 'Polarity': 'Neutral'}, {'Aspect': 'cara berfikirnya', 'Opinion': 'menghayal', 'Polarity': 'Neutral'}]"
0,rakyat tidak butuh janji manis bak surga rakyat butuh realita yang harus diperbaiki secara bertahap bapak prabowo tidak obral janji tapi sorot matanya beribu makna ketulusan,"[{'Aspect': 'janji manis', 'Opinion': 'rakyat', 'Polarity': 'Negative'}, {'Aspect': 'janji manis', 'Opinion': 'beribu makna ketulusan', 'Polarity': 'Positive'}, {'Aspect': 'sorot matanya', 'Opinion': 'rakyat', 'Polarity': 'Negative'}, {'Aspect': 'sorot matanya', 'Opinion': 'beribu makna ketulusan', 'Polarity': 'Positive'}]","[{'Aspect': 'janji', 'Opinion': 'tidak obral', 'Polarity': 'Positive'}, {'Aspect': 'sorot matanya', 'Opinion': 'beribu makna ketulusan', 'Polarity': 'Positive'}]"
0,anis anis mulut mu terlalu manipulasi soal keadilanjuatru bapak jkw yang sudah membangun papua dan soal dimulai tidak ada koruptor itulah keadilan dan tidak semudah mulut manis anis betul kata prabowo,"[{'Aspect': 'mulut', 'Opinion': 'terlalu manipulasi', 'Polarity': 'Negative'}]","[{'Aspect': 'mulut', 'Opinion': 'terlalu manipulasi', 'Polarity': 'Negative'}, {'Aspect': 'mulut', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,"kata kata dengan kebayakan tidak masuk akal anies yang janji"" manis","[{'Aspect': 'kata kata', 'Opinion': 'tidak masuk akal', 'Polarity': 'Negative'}, {'Aspect': 'kata kata', 'Opinion': 'manis', 'Polarity': 'Positive'}, {'Aspect': 'janji""', 'Opinion': 'tidak masuk akal', 'Polarity': 'Negative'}, {'Aspect': 'janji""', 'Opinion': 'manis', 'Polarity': 'Positive'}]","[{'Aspect': 'kata kata', 'Opinion': 'tidak masuk akal', 'Polarity': 'Negative'}, {'Aspect': 'janji""', 'Opinion': 'manis', 'Polarity': 'Positive'}]"
0,dari cara bapak anies menjawab yang cerdas mengindikasikan bahwa bapak anies begitu memahami dan mengusai persoalannya sehingga bisa memaparkan dengan jelas amin 01 untuk indonesia maju,"[{'Aspect': 'menjawab', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'menjawab', 'Opinion': 'begitu memahami', 'Polarity': 'Positive'}, {'Aspect': 'menjawab', 'Opinion': 'mengusai', 'Polarity': 'Positive'}, {'Aspect': 'menjawab', 'Opinion': 'jelas', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'begitu memahami', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'mengusai', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'jelas', 'Polarity': 'Positive'}, {'Aspect': 'memaparkan', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'memaparkan', 'Opinion': 'begitu memahami', 'Polarity': 'Positive'}, {'Aspect': 'memaparkan', 'Opinion': 'mengusai', 'Polarity': 'Positive'}, {'Aspect': 'memaparkan', 'Opinion': 'jelas', 'Polarity': 'Positive'}]","[{'Aspect': 'menjawab', 'Opinion': 'cerdas', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'mengusai', 'Polarity': 'Positive'}, {'Aspect': 'persoalannya', 'Opinion': 'begitu memahami', 'Polarity': 'Positive'}, {'Aspect': 'memaparkan', 'Opinion': 'jelas', 'Polarity': 'Positive'}]"
