text,Nama Paslon
Prabowo-gibranâ¤,Gibran Rakabuming
apalah arti prabowo tanpa gibran,Gibran Rakabuming
Org pintar ud bnyk di indonesia...indonesia cumn kekurangan org tulus ikhlas dan jujur...prabowo gibran âœŒ,Gibran Rakabuming
Orang cerdas pilih 02.Prabowo-gibranâ¤,Gibran Rakabuming
All IN PRABOWO-GIBRAN,Gibran Rakabuming
Panggah prabowo gibran,Gibran Rakabuming
"Miris ya calon yg kanan kiri,sinis amat sama pak prabowo.. keliatan dari muka mreka kya yg pada benci sama bliau.. smoga pak prabowo jdi presiden 2024 smangat pak prabowo.. insya allah menang prabowo - gibran",Gibran Rakabuming
kemaren pas debat cawapres kalah semua sma gibran.. skrang gantian nyerangnya ke pak prabowoðŸ‘ðŸ‘ tenang pak pilihanku tetep âœŒï¸,Gibran Rakabuming
"Prabowo gibran menang... indonesia maju, sejahtera",Gibran Rakabuming
"3x pak Prabowo maju sebagai capres, 3x juga aku pilih pak Prabowo, semoga kali ini keberuntungan untuk bapak, dan semoga pak Prabowo &amp; mas Gibran bisa meneruskan citaÂ² pak Jokowi untuk Indonesia emas 2045ðŸ¤²ðŸ»ðŸ™ðŸ»",Gibran Rakabuming
ðŸ˜‚ðŸ˜‚ðŸ˜‚ anies anies emosi kah wkwkwðŸ˜‚ðŸ˜‚ðŸ˜‚ prabowo gibran yg saat ini Cocok jd presiden jika di bandingkan sm anies wkwkw kinerja kagak kelaar janji doangðŸ˜…ðŸ˜…,Gibran Rakabuming
Anis mah pandaj ngomongnya kerjanya nihil. All in prabowo gibran bolo,Gibran Rakabuming
Siapakah yg pantas menjadi presiden RI di tahun 2024<br>Yg setuju Anies cak Imin komen nomor 1<br>Yg setuju Prabowo Gibran komen nomor 2<br>Yg setuju Ganjar mahfud nomor 3<br>Silahkan komen di bawah ðŸ‘‡ waktunya sampai hari H pilpres akan di laksanakan,Gibran Rakabuming
ORANG PINTAR PILIH PRABOWO GIBRAN,Gibran Rakabuming
"Si capres 01 cuma omdo (omong doan) pak prabowo all in one, semangat Prabowo Gibran selalu dihati â¤â¤",Gibran Rakabuming
Satu pilihan PRABOWO GIBRAN!!! ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨,Gibran Rakabuming
Saya &amp; keluarga pro prabowo-gibran,Gibran Rakabuming
2024 all in prabowo Gibran pasangan komplit ðŸ‘â¤ðŸ‡®ðŸ‡©ðŸ”¥ uban sama amies modal bacod nyinyir nyindir dan nyerang pribadi mungkin sesuai arahan bosnya..aura pemimpin ada pada pak prabowo dn mas Gibran.Dukung amies jd presiden yaman negeri nenek moyangnya dna dukung uban jd presiden rohingya,Gibran Rakabuming
Tenang pak Prabowo kami anak&quot; muda dukung penuh Prabowo Gibran presiden 2024,Gibran Rakabuming
Prabowo dan Gibran lah Presiden dan Wakil presiden INDONESIA.<br>âœŒï¸<br>ðŸ‘‡,Gibran Rakabuming
Pak Prabowo &amp; Mas Gibran ... MAJU TERUS PANTANG MUNDUR ... GBU,Gibran Rakabuming
All in prabowo gibran buat masa depan yg makmur ðŸ¤žðŸ¤žðŸ¤ž,Gibran Rakabuming
Prabowo gibran the bestâ¤,Gibran Rakabuming
PRABOWO - GIBRANN,Gibran Rakabuming
Pan PRABOWO GIBRAN,Gibran Rakabuming
All in pak prabowo- gibran âœŒâœŒ,Gibran Rakabuming
Kami pemuda  pemudi dri kota mataram .NTB satu hati memilih prabowo gibranðŸ˜,Gibran Rakabuming
"Semua paslon adalah putra terbaik yang dimiliki NKRI saat ini .. semua cerdas, berhati bersih .. untuk itu seharusnya gak usah ada Pilpres aja ..Langsung dilantik aja pak Prabowo - Gibran jadi Presiden Dan Wakil Presiden. Gitu aja koq Repot .gak usah pake Sandiwara Pilpres , karena pemenang nya adalah paslon no 2.. siapapun Presiden nya NKRI harus tetap berdiri..Merdeka !!",Gibran Rakabuming
"Cuma 02 yang pantas jadi presiden dan wakil preiden di 2024 hidup prabowo, gibran",Gibran Rakabuming
"Pak Prabowo Ngurusin rakyat Dan Negara. Anies dan Pak Ganjar ngurusi PrabowoðŸ˜‘ Pak Prabowo gak nyindir siapa siapa, tapi Anies selalu nyindir Pak Prabowo Dan Pak Gibran. wow. Fokus menjatuhkan lawan Banget.",Gibran Rakabuming
Prabowo gibran presiden 2024,Gibran Rakabuming
"Pak prabowo semoga Allah takdirkan bpk menjadi presiden yg dpt membawa negeri dan bangsa indonesia menjadi negara yg ditakuti, aman sentausa , adil makmur sejahtera  dan bersahaja bermartabat, bertaqwa dan beribadah  hanya kpd Allah Ta&#39;ala yang maha ESA saja.<br><br>Mas Gibran tunjukkan kemampuanmu bahwa maa Gibran bisa dan mampu mendampingi pak presiden untuk kesatuan dan kedaulatan kemakmuran dan kesejahteraan bangsa dan rakyat indonesia.. Jangsn sampai kau mengkhianati bangsa dan negera kami indonesia.tercinta.",Gibran Rakabuming
Orang yg milih wowo gibran  orang stres,Gibran Rakabuming
Dari komentar sudah jelas terlihat bagaimana respect masyarakat kepada bapak prabowo.. 2024.. KITA MENANGKAN PRABOWO-GIBRAN â¤â¤â¤,Gibran Rakabuming
"Pak Anis mang manis ucapannya,  selalu menyudutkan pak Prabowo, akan tetapi Pak Prabowo selalu tenang dan tidak menyerang lawannya. Dia hanya bertahan. Inilah pemimpin yang amanah yang sebanrnya. MENANG SATU PUTARAN  PRABOWO GIBRAN. ðŸ‘ðŸ‘ðŸ‘",Gibran Rakabuming
SEMANGAT TERUS PRABOWO -GIBRANâœŒðŸ»ðŸ’™ðŸ’™ðŸ’™,Gibran Rakabuming
"Anis sii paling jago merangkai kata &amp; suka menjatuhkan paslon lain,, tetap All in prabowo gibran â¤",Gibran Rakabuming
"2 priode saya dukung pak prabowo,tapi x ini saya memilih pak anis,karna yg dilakukan pak prabowo sekarang berjuang untuk gibran menjadi presiden,karna pak prabowo sudah tidak tanguh lagiðŸ™ðŸ½ðŸ™ðŸ½ðŸ™ðŸ½<br>Amin peesiden kuâ¤â¤â¤",Gibran Rakabuming
ðŸ‡¹ðŸ‡¼bersama Prabowo n gibran salam âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸,Gibran Rakabuming
Gas prabowo gibran â¤,Gibran Rakabuming
Tinggal nunggu gibran buat comeback hajar cak imimðŸ˜‚ðŸ˜‚,Gibran Rakabuming
Sya dukung prabowo gibran,Gibran Rakabuming
"5 tahun kita ribut menjadi cebong dan kampret tetapi disetiap debat paslon presiden nya terlihat iklas dan santai, hingga akhirnya jokowi mendapatkan hak 2 periode tetapi ada satu pelajaran penting dimana jokowi mengejutkan kita dengan memilih prabowo menjadi mentri pertahanan, Dan kali ini kita bisa liat dimana prabowo membalas kebaikan jokowi dengan menyanding putranya yaitu gibran sebagai wakil presiden, namun sayang debat sekarang bukan membuat kita bangga akan visi dan misi tapi debat sekarang membuat kita muak akan arogansi,ambisi serta emosi,, <br>saya hanya bisa berdoa semua semua para paslon sehat selalu dan siapapun kelak yang memimpin NKRI kita semua memiliki harapan yg sama yaitu sejahtera.",Gibran Rakabuming
ji aku disini ji all in prabowo gibran iki ji positip menang ji,Gibran Rakabuming
All in prabowo gibran,Gibran Rakabuming
Tong kosong berbunyi Nyaring. Masyrakat sudah pintar mana yg banyak omong mana yg akan burjuang untuk Rakyat ny. Probowo Gibran Presiden yg akan Datang<br>Amiiiin,Gibran Rakabuming
"Ini tuh debat apaan sih, masa cuma memojokan kerjanya pak prabowo aja, pdhl ya pak Prabowo gak bahas dan gak sampe nilai cara kerja mereka waktu jadi gubernur, kelihatan banget ya paslon 1 dan 3 mau menjatuhkan paslon 2, karna udah kalah unggul kemarin polling aja paslon 2 udah dapet suara 57% lebih, jadi siapÂ² kalah aia deh kalian berdua, pokoknya untuk pak Prabowo dan mas gibran sehatÂ² ya kalian, Insyaallah dengan izin Allah paslon 2 yang bakal terpilihhh!!â¤â¤â¤",Gibran Rakabuming
aku pilih  prabowo gibran karna beliau orang yg sabar....semangat pak kesabaran nya sungguh aku suka paak prabowo,Gibran Rakabuming
Wkwkwk Upin dan Ipin pada sok2an pokoke Prabowo Gibran yg terbaik ðŸ˜…,Gibran Rakabuming
"Awalnya sempet goyah mau pilih nomer 1. Setelah liat debat capres pertama dan kedua jd makin manteb milih pak Prabowo-Gibran. Nomer 1,3 sibuk ngurusin paslon 2. Lucu dah pengen kucubit udelnya ðŸ˜‚",Gibran Rakabuming
"ALL IN PRABOWO GIBRAN<br>Gaperlu menjatuhkan org lain jika mau naik, Tuhan melihat hati. Pak Prabowo bicara dr hati, 01 dan 03 bicara omongkosong",Gibran Rakabuming
PRABOWO GIBRAN ðŸ‘ðŸ™,Gibran Rakabuming
Prabowo gibran 02,Gibran Rakabuming
"Gibran ngapain dsitu ya, belum pantes jadi cawapres ibarat buah d karbit gak bakal sehat",Gibran Rakabuming
Prabowo gibran 1 putaran sajaâ¤â¤â¤,Gibran Rakabuming
Aminkan saja prabowo gibran capres dan cawapres 2024 ..... Ingat 2024 pilih ganjar mahfud,Gibran Rakabuming
Dari pakaian aja kita sudah tau bahwasanya Prabowo Gibran itu KONSISTEN,Gibran Rakabuming
Aku pengen milih yang ikhlas... Bukan yg ambisius pengen jadi presiden... <br>Aku tetap pilih p prabowo gibran... <br>Gak perlu banyak keritikan yg penting hasilnya oke,Gibran Rakabuming
calon pemenang memang selalu di serang ..... Prabowo pasti menang <b>prabowo-gibran</b>,Gibran Rakabuming
Prabowo Gibran,Gibran Rakabuming
kek nya kalo Gibran pasti udah nyamperin salam2in ya,Gibran Rakabuming
"pak prabowo,tidak punya beban keluarga,yang bisa menghalangi langkah pemimpin,semoga totalitas masa tua untuk kemajuan Indonesia Jaya.ðŸ¥°ðŸ¥° Love u prabowo gibran",Gibran Rakabuming
Semakin yakin All In Prabowo-Gibran,Gibran Rakabuming
Prabowo Gibran the neks presidentðŸ‘ðŸ‘,Gibran Rakabuming
All in prabowo gibran,Gibran Rakabuming
All in prabowo gibranâ¤,Gibran Rakabuming
Pak prabowo gibran pasti menang aamiin,Gibran Rakabuming
"Izin berkomentar jika nanti calon presiden nomor urut 2 menang ,perabowo dan Gibran ap jaminan nya buat kmi khusus nya suku Dayak yaitu tentang keamanan bagi kmi jika nanti kmi d Kalimatan nuntut keadilan seperti kasusÂ² yg sudah kita liat sekarang d kalimantan dgn berbagai kasus yg sudah terjadi , seperti perlindungan terhadap kmi dari pihak kepolisian dan aparat harap d pastikan skrgðŸ™",Gibran Rakabuming
Orang yg cerdas luar dlm pasti pilih  Prabowo + Gibran<br>Indonesia Maju dan Sejahtera<br>Amin Yaa Robbal Alamin,Gibran Rakabuming
"suka anies tapi ga suka sama cawapres nya bertele-tele, suka prabowo tapi ga suka sama pendukung partai nya, suka gibran tapi kurang suka sama prabowo jawaban nya belibet bingung all in siapa",Gibran Rakabuming
"Saya yakin pak Prabowo Gibran,,presiden dan wakil presiden 2024 amin ya allah",Gibran Rakabuming
Prabowo gibran tetap pilihhan ku,Gibran Rakabuming
"Debat lalu GIBRAN nyerang calon lain dibilang CERDAS, pajak di NAIKIN malah di HOREE in.... apaaa sihhhh",Gibran Rakabuming
"Anies - Ganjar = Real Debat Subtansial<br>Ganjar - Prabowo = Saya sih setuju terus (pemikiran sama terus) walaupun akhirnya Counter Attack <br>Prabowo - Anies = Debat Emosional<br><i>________________________</i><br>Sekarang musuh besok Teman ðŸ˜‚ Polarisasi Jokowi - Prabowo (Cebong Kampret) aja Plot twist nya gitu.<br><br>So, gak boleh main hati kalo politik. Yg lu bela mati-matian bisa berubah.<br><i>________</i><br>Anies (54 tahun)<br>Prabowo (72 tahun)<br>Ganjar (55 tahun)<br><i>________</i><br>Data-data ini menjadikan Sasaran Empuk ðŸ˜‚ <br><br>Debat cawapresnya menguntungkan Pasangan Prabowo yg penjabat daerah.<br><br>Debat capres kali ini menguntungkan Anies dan Ganjar Nyerang Prabowo ðŸ˜‚<br><i>_____________________________</i><br>Kelabakan soal data secara objektif untuk debat kali ini Anies - Ganjar mendominasi debat. Substansial, by Data dan Tajam.<br><br>Gimana kalo Anies Ganjar aja capres cawapresnya ðŸ˜‚ atau maennya bertiga Anies - Ganjar - Mahfud<br><br>Mereka bertiga lebih sreg di hati. Tapi, kalo Prabowo wakilnya bukan Gibran aku juga bakal pilih Prabowo ðŸ˜¢ <br><br>Anies Prabowo salah pilih wakil.<br>Ganjar Mahfud Balance tapi, kurang nendang masih ada yg gk suka sama PDIP soalnya ðŸ˜‚<br><br><a href=""https://www.youtube.com/watch?v=UwrmlpZtVpE&amp;t=9892"">2:44:52</a> <br>Perhatikan badan pak Prabowo berbalik arah ketika Anies mau mengalami. Jelas yg disalami yg dekat dulu (Ganjar) terus mau ke pak Prabowo. Tapi, Prabowo menjauh terus dikerubuni gak tau siapanya pak Prabowo banyak banget.<br><br>Jadi, gak asa kasus &quot;saya senior dia tidak datang kepada saya&quot;. Harusnya Paslon yg disamping mendekat ke tengah biae semuanya ketemu.<br><br>Kepercayaan akan ada kecurangan masih ada. Tapi, untuk kali ini KPU kalo katanya dikendalikan Rezim. Keliru naruh Tema pertahanan di sesi capres yg notabene satu capres itu Menhan. Soalnya pas cawapres jelas menguntungkan pasangan pak Prabowo yg pejabat daerah.<br><br>Poin krusial soal data. Statemen Ganjar &quot;Kami mengambil data terbuka dari Menkopolhukam dan kami tidak bisa mendapatkan data Kemenhan&quot;. ðŸ˜‚ <br><br>Kalo percaya asa Kecurangan nanti kita tau yg menang bakal Paslon 2. Coba kita coblos nomer 1 atau 3 saja. Kalo kompak dan endingnya sesuai prediksi yg mempercayai ada kecurangan akan menghasilkan kesimpulan percuma ada pemilihan.<br><br>Tolak Dinasti Politik. Apapun boleh asal jangan pak Prabowo ðŸ˜¢<br>Coba pak Prabowo wakilnya bukan pangeran mahkota. Pasti saya dukung pak Prabowo seperti saya dukung bapak di 2014 dan 2019. Untuk 2024 saya berpaling dari bapak ðŸ™ðŸ» Yg tidak punya etika bukan Anies. Tapi, keputusan mengangkat wakil anak presiden yg jabatannya masih aktif. Terlalu mulus karpet merah yg digelar.<br><br>Kalo pangeran mahkota naik di tahun 2029 mungkin akan berbeda cerita.<br><br>Anak SBY aja nunggu Bapaknya selesai jabatan baru nyalon gubernur DKI walaupun kalah.<br>Kalo kali ini lain cerita ðŸ˜‚ anaknya jadi, mantunya jadi iparnya jadi dan lainnya.",Gibran Rakabuming
Pak prabowo dan Gibran THE BESTâ¤ðŸ¥°,Gibran Rakabuming
Meskipun debat sampek seribu kali. Tetep PRABOWO - GIBRAN,Gibran Rakabuming
Meskipun debat sampek seribu kali. Tetep PRABOWO - GIBRAN,Gibran Rakabuming
Meskipun debat sampek seribu kali. Tetep PRABOWO - GIBRAN,Gibran Rakabuming
Meskipun debat sampek seribu kali. Tetep PRABOWO - GIBRAN,Gibran Rakabuming
"resiko bawa beban si gibran wkwk, tadinya mau pilih prabowo, eh malah sama si gibran mending golputðŸ¤£",Gibran Rakabuming
Tetap prabowogibranâ¤â¤â¤,Gibran Rakabuming
DUKUNG NO 2  PRABOWO DAN GIBRAN ABSEN SINI LIAT  BERAPA BANYAK DAN DARI MANA âœŒâœŒâœŒâœŒ,Gibran Rakabuming
"Prabowo Gibran â¤â¤â¤â¤â¤,,â¤â¤â¤",Gibran Rakabuming
NO 2 Prabowo Gibran<br>Pasti menang âœŒï¸,Gibran Rakabuming
"Saya bernama firman <br>Sekolah trkhir saya sd. Dan saya sadar IQ sya di bawah rata&quot;.<br>Tp melihat debat ini saya dari pertanyaan paslon 01 &amp; 03 saya berkesimpulan. Kedua paslon itu memberikan pertanyaan jebakan dan berhara mereka berdua berharap agar bapak prabowo mau membeberkan rahasia pertahanan indonesia. Tp dgan ke pintarannya bapak prabowo tidak mudah terpancing. Krna kedua paslon 01 &amp; 03 ga berhasil menjebak bpak prabowo. Makanya mereka pak ganjar mndesak dan smpat emosi krna ga berhasil menjebak bapak prabowo, niatnya menjatuhkan bapak prabowo ujungnya mempermalukan diri sendiriðŸ¤£ðŸ¤£ðŸ¤£. Sekian dri saya,. Maaf siap salah.. PRABOWO-GIBRAN âœŒï¸ NKRI HARGA MATI.",Gibran Rakabuming
Anis ada imin nya gibran ada prabowo nya trus ganjar yang ada banteng nya ðŸ¤ ,Gibran Rakabuming
Pak prabowo gibran âœŒï¸âœŒï¸âœŒï¸âœŒï¸âœŒï¸ðŸ‘ðŸ‘ðŸ‘ðŸ‘ŒðŸ‘Œâ¤ï¸â¤ï¸â¤ï¸â¤ï¸â¤ï¸,Gibran Rakabuming
"Tadi gue pen milih ganjar sekarang malah prabowo, tp knp wakilnya gibran gitu",Gibran Rakabuming
âœŒï¸ PRABOWO &amp; GIBRAN,Gibran Rakabuming
Prabowo_ GibranðŸ¤˜ðŸ¤˜,Gibran Rakabuming
Prabowo gibran wajib menang,Gibran Rakabuming
Bpk prabowo sm mas gibran donk ...bismilahhhhhâ¤â¤,Gibran Rakabuming
Apa pun yg terjadi prabowo gibran tetap di hatiâœŒï¸âœŒï¸âœŒï¸ðŸ‡®ðŸ‡©,Gibran Rakabuming
"Apa dengan gaya si anis pada waktu debat dgn narasinya yg menyerang dgn arogan ke paslon 2 akan merubah elektabilitas sehingga ber- bondong bondong rakyat yg semula pilihannya paslon 02 terus pindah ke paslon 01 hahahaðŸ˜‚ðŸ˜‚ no way ternyata dari survey kompas tadi malam setelah debat para pemilih tidak merubah pilihannya ( mungkin malah sebagian besar rakyat semakin sebal, semakin tdk bersimpatik dgn gayanya cenderung menjatuhkan lawan debat itu blunder bagi si anis, berarti elektabilitas paslon 02 stabil,yg merasa menang dlm debat tentu saja para pendukung / pemilih paslon 01 yg jumlah elektabilitasnya selalu jauh dibawah paslon 02.<br><br>Demokrasi itu bukan memilih orang yg pintar ,cerdas merangkai kata, tapi memilih siapa yg disukai.<br><br>Si anis jelas tdk disukaiÂ  mayoritas rakyat terbukti dari hasil survey beberapa lembaga survei paslon 02 selalu teratas (terakhir bulan desember di survei oleh 9 lembaga survei paslon 02 selalu teratas)<br><br>Ada 9 Lembaga survei yang surveinya telah digelar di wilayah nadional pada bulan Desember 2023.<br><br>1). Polling Institute.<br><br>Â <br><br>1. Prabowo-Gibran : 46,1 persen<br><br>2. Anies-Muhaimin : 22,6 persen<br><br>3. Ganjar-Mahfud : 20,5 persen<br><br>Â <br><br>2).CSIS <br><br>1. Prabowo-Gibran : 43,7 persen<br><br>2. Anies-Muhaimin : 26,1 persen<br><br>3. Ganjar-Mahfud : 19,4 persen<br><br>Â <br><br>3).Indikator Politik Indonesia <br><br>1. Prabowo-Gibran : 46,7 persen<br><br>2. Ganjar-Mahfud : 24,5 persen<br><br>3. Anies-Muhaimin : 21,0 persen<br><br>Â <br><br>4).Litbang Kompas.<br><br>1. Prabowo-Gibran : 39,3 persen<br><br>2. Anies-Muhaimin : 16,7 persen<br><br>3. Ganjar-Mahfud : 15,3 persen<br><br>Â <br><br>5).Poltracking Indonesia <br><br>1. Prabowo-Gibran : 45,2 persen<br><br>2. Ganjar-Mahfud : 27,3 persen<br><br>3. Anies-Muhaimin : 23,1 persen<br><br>Â <br><br>6).Arus Survei Indonesia (ASI)<br><br>Catatan : Wilayah survei meliputi Banten, Jawa Barat, DKI Jakarta, Jawa Tengah, DI Yogyakarta, dan Jawa Timur.<br><br>1. Prabowo-Gibran : 34,2 persen<br><br>2. Ganjar-Mahfud : 30,7 persen<br><br>3. Anies-Muhaimin : 26,3 persen<br><br>Â <br><br>7).Lembaga Survei Indonesia (LSI) <br><br>1. Prabowo-Gibran : 45,6 persen<br><br>2. Ganjar-Mahfud : 23,8 persen<br><br>3. Anies-Muhaimin : 22,3 persen.<br><br><br>8). Populi Center.<br><br>1.Prabowo-Gibran : 46,7%<br><br>2.Ganjar -Mahfud: 21,7%<br><br>3.Anies -Muhaimin: 21,7%<br><br>Â <br><br>9).Roy Morgan<br><br>Catatan :Survei dilaksanakan sebelum pendaftaran ke KPU.<br><br>1.Ganjar : 38%.<br><br>2.Prabowo : 30%.<br><br>3.Anies ; 25%.i<br><br>Â <br><br>Jangan ikut&quot;an T0Â£0Â£ spt si anis data pertahanan tdk boleh dibuka di muka umum iru rahasia negara ,klu mau dibuka bersama sama DPR tp tdk di publikasi.<br><br>ðŸ‘‡<br><br>WARTAKOTALIVE .<br><br>Â <br><br>Ketua KomisiÂ IÂ DPR RI yang membawahi bidang pertahanan, MeutyaÂ Hafid, menyatakan rasa hormatnya pada Capres PrabowoÂ Subianto yang tidak terpancing untuk membuka data pertahanan Indonesia saat dicecar oleh Capres lain pada debat tadi malam (7/1/2024).<br><br>Â <br><br>â€œAlhamdulillah, Pak Prabowo tidak terpancing untuk membuka data pertahanan kita. Menurut saya ini bentuk kenegarawanan, mementingkan negara diatas politik. Meski sudah dicecar sebegitu rupa.â€ ujar Meutya kepada wartawan di Jakarta, Senin (8/1/2024).<br><br>Â <br><br>Menurut Meutya, para Capres yang meminta Prabowo untuk membuka data pertahanan Indonesia secara terbuka tidak memahami resiko terbukanya data pertahanan pada kedaulatan negara.",Gibran Rakabuming
"Saya dari Jateng dan kluarga besar All in Prabowo-Gibran, laluuuuuu temen2 saya  yg dari jakarta kok banyak yg kutanya say no to anis, adakah sesuatu.? Tentu saya tnya alasan masing2 dr mereka, dan dari sini saya sadar memang benar dan paling bener udh pilih prabowo-gibran",Gibran Rakabuming
Bismillah bpk menang pak prabowo&amp;gibran,Gibran Rakabuming
"ini debat cawapres atau debat lawan pak Prabowo? <br>sabar ya pak, saya salut sama bapak Prabowo.<br>semangat buat pak Prabowo dan mas Gibran â¤â¤â¤",Gibran Rakabuming
Prabowo gibran 02,Gibran Rakabuming
ALL IN PRABOWO GIBRAN,Gibran Rakabuming
"prabowo negarawan sejati. pakde owi joss, gibran bkn politisi karbitan.",Gibran Rakabuming
Prabowo Gibran selalu dihatiâ¤,Gibran Rakabuming
"Sebegitu takutnya kah kedua paslon lain dgn Prabowo dan Gibran? Miris sekalee, klo ga politik agama ya politik memecah belah",Gibran Rakabuming
Purbalingga prabowo gibran,Gibran Rakabuming
All in prabowo gibran,Gibran Rakabuming
"Prabowo hebat bgt sabar bijaksana berintegritas, debat ini ditonton seluruh dunia tapi si paslon 1&amp;3 malah asal ngomong ga punya etika bikin malu Indonesia aja bodoh sekaliðŸ˜‚<br>Prabowo Gibran you&#39;re the winner!!",Gibran Rakabuming
